strategy,chunk_id,parent_document_id,file_name,doc_type,page_number,char_count,word_count,text_preview
large_recursive,doc_00025_chunk_001,doc_00025,NIST.CSWP.29.pdf,pdf,23.0,1125,152,19 o ID.RA-02: Cyber threat intelligence is received from information sharing forums and sources o ID.RA-03: Internal and external threats to the organization are identified and recorded o ID.RA-04: P
large_recursive,doc_00025_chunk_002,doc_00025,NIST.CSWP.29.pdf,pdf,23.0,542,71,"processes, procedures and activities are identified across all CSF Functions o ID .IM -01: Improvements are identified from evaluations o ID.IM-02: Improvements are identified from security tests and "
large_recursive,doc_00025_chunk_003,doc_00025,NIST.CSWP.29.pdf,pdf,23.0,656,91,"PROTECT (PR): Safeguards to manage the organization’s cybersecurity risks are used • Identity Management, Authentication, and Access Control (PR.AA): Access to physical and logical assets is limited t"
large_recursive,doc_00026_chunk_000,doc_00026,NIST.CSWP.29.pdf,pdf,24.0,73,12,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024"
large_recursive,doc_00026_chunk_001,doc_00026,NIST.CSWP.29.pdf,pdf,24.0,1189,170,"20 o PR.AA-05: Access permissions, entitlements, and authorizations are defined in a policy, managed, enforced, and reviewed, and incorporate the principles of least privilege and separation of duties"
large_recursive,doc_00026_chunk_002,doc_00026,NIST.CSWP.29.pdf,pdf,24.0,1173,154,"o PR.DS-02: The confidentiality, integrity, and availability of data-in-transit are protected o PR.DS-10: The confidentiality, integrity, and availability of data-in-use are protected o PR.DS-11: Back"
large_recursive,doc_00026_chunk_003,doc_00026,NIST.CSWP.29.pdf,pdf,24.0,311,40,"• T echnology Infrastructure Resilience (PR.IR): Security architectures are managed with the organization’s risk strategy to protect asset confidentiality, integrity, and availability, and organizatio"
large_recursive,doc_00027_chunk_000,doc_00027,NIST.CSWP.29.pdf,pdf,25.0,350,48,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024  21 o PR.IR-02: The organization’s technology assets are protected from environmental threats o PR.IR-03: Mechanisms are imple"
large_recursive,doc_00027_chunk_001,doc_00027,NIST.CSWP.29.pdf,pdf,25.0,1154,160,"DETECT (DE): Possible cybersecurity attacks and compromises are found and analyzed • Continuous Monitoring (DE.CM): Assets are monitored to find anomalies, indicators of compromise, and other potentia"
large_recursive,doc_00027_chunk_002,doc_00027,NIST.CSWP.29.pdf,pdf,25.0,424,61,activities o DE.AE-03: Information is correlated from multiple sources o DE.AE-04: The estimated impact and scope of adverse events are understood o DE.AE-06: Information on adverse events is provided
large_recursive,doc_00028_chunk_000,doc_00028,NIST.CSWP.29.pdf,pdf,26.0,73,12,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024"
large_recursive,doc_00028_chunk_001,doc_00028,NIST.CSWP.29.pdf,pdf,26.0,1158,168,22 RESPOND (RS): Actions regarding a detected cybersecurity incident are taken • Incident Management (RS.MA): Responses to detected cybersecurity incidents are managed o RS.MA-01: The incident respons
large_recursive,doc_00028_chunk_002,doc_00028,NIST.CSWP.29.pdf,pdf,26.0,592,86,o RS.AN-08: An incident’s magnitude is estimated and validated • Inc ident Response Reporting and Communication (RS.CO): Response activities are coordinated with internal and external stakeholders as 
large_recursive,doc_00028_chunk_003,doc_00028,NIST.CSWP.29.pdf,pdf,26.0,386,53,RECOVER (RC): Assets and operations affected by a cybersecurity incident are restored • Incident Recovery Plan Execution (RC.RP): Restoration activities are performed to ensure operational availabilit
large_recursive,doc_00029_chunk_000,doc_00029,NIST.CSWP.29.pdf,pdf,27.0,1020,143,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024  23 o RC.RP-02: Recovery actions are selected, scoped, prioritized, and performed o RC.RP-03: The integrity of backups and oth"
large_recursive,doc_00030_chunk_000,doc_00030,NIST.CSWP.29.pdf,pdf,28.0,1121,160,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024  24 Appendix B. CSF Tiers Table 2 contains a notional illustration of the CSF Tiers discussed in Sec. 3. The Tiers characteriz"
large_recursive,doc_00030_chunk_001,doc_00030,NIST.CSWP.29.pdf,pdf,28.0,1015,144,Tier 2: Risk Informed Risk management practices are approved by management but may not be established as organization- wide policy. The prioritization of cybersecurity activities and protection needs 
large_recursive,doc_00030_chunk_002,doc_00030,NIST.CSWP.29.pdf,pdf,28.0,1029,127,"Tier 3: Repeatable The organization’s risk management practices are formally approved and expressed as policy. Risk-informed policies, processes, and procedures are defined, implemented as intended, a"
large_recursive,doc_00031_chunk_000,doc_00031,NIST.CSWP.29.pdf,pdf,29.0,73,12,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024"
large_recursive,doc_00031_chunk_001,doc_00031,NIST.CSWP.29.pdf,pdf,29.0,1161,153,25 Tier Cybersecurity Risk Governance Cybersecurity Risk Management The organization risk strategy is informed by the cybersecurity risks associated with its suppliers and the products and services it
large_recursive,doc_00031_chunk_002,doc_00031,NIST.CSWP.29.pdf,pdf,29.0,1167,156,of the current and predicted risk environment and risk tolerance. Business units implement executive vision and analyze system-level risks in the context of the organizational risk tolerances. Cyberse
large_recursive,doc_00031_chunk_003,doc_00031,NIST.CSWP.29.pdf,pdf,29.0,211,28,cybersecurity risks associated with its suppliers and the products and services it acquires and uses. Cybersecurity information is constantly shared throughout the organization and with authorized thi
large_recursive,doc_00032_chunk_000,doc_00032,NIST.CSWP.29.pdf,pdf,30.0,73,12,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024"
large_recursive,doc_00032_chunk_001,doc_00032,NIST.CSWP.29.pdf,pdf,30.0,1121,168,26 Appendix C. Glossary CSF Category A group of related cybersecurity outcomes that collectively comprise a CSF Function. CSF Community Profile A baseline of CSF outcomes that is created and published
large_recursive,doc_00032_chunk_002,doc_00032,NIST.CSWP.29.pdf,pdf,30.0,1155,165,"Protect, Detect, Respond, and Recover. CSF Implementation Example A concise, action-oriented, notional illustration of a way to help achieve a CSF Core outcome. CSF Informative Reference A mapping tha"
large_recursive,doc_00033_chunk_000,doc_00033,NIST.CSWP.29.pdf,pdf,31.0,956,131,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024  27 Certain commercial equipment, instruments, software, or materials, commercial or non -commercial, are identified in this p"
large_recursive,doc_00033_chunk_001,doc_00033,NIST.CSWP.29.pdf,pdf,31.0,262,36,"National Institute of Standards and Technology Attn: Applied Cybersecurity Division, Information Technology Laboratory 100 Bureau Drive (Mail Stop 2000) Gaithersburg, MD 20899-2000 A ll comments are s"
large_recursive,doc_00034_chunk_000,doc_00034,nist.sp.800-61r2.pdf,pdf,0.0,1139,147,"Date updated: April 3, 2025 Withdrawn NIST Technical Series Publication  Warning Notice  The attached publication has been withdrawn (archived), and is provided solely for historical purposes. It may "
large_recursive,doc_00034_chunk_001,doc_00034,nist.sp.800-61r2.pdf,pdf,0.0,143,7,Related Information https://csrc.nist.gov/pubs/sp/800/61/r3/final https://csrc.nist.gov/projects/incident-response Withdrawal Announcement Link
large_recursive,doc_00035_chunk_000,doc_00035,nist.sp.800-61r2.pdf,pdf,1.0,246,30,Computer Security Incident Handling Guide Recommendations of the National Institute of Standards and T echnology Paul Cichonski T om Millar Tim Grance Karen Scarfone Special Publication 800-61 Revisio
large_recursive,doc_00036_chunk_000,doc_00036,nist.sp.800-61r2.pdf,pdf,2.0,844,117,NIST Special Publication 800-61 Revision 2  Computer Security Incident Handling Guide  Recommendations of the National Institute of Standards and Technology  Paul Cichonski Computer Security Division 
large_recursive,doc_00037_chunk_000,doc_00037,nist.sp.800-61r2.pdf,pdf,3.0,978,123,COMPUTER SECURITY INCIDENT HANDLING GUIDE ii  Reports on Computer Systems Technology  The Information Technology Laboratory (ITL) at the National Institute of Standards and Technology (NIST) promotes 
large_recursive,doc_00038_chunk_000,doc_00038,nist.sp.800-61r2.pdf,pdf,4.0,1124,154,COMPUTER SECURITY INCIDENT HANDLING GUIDE iii Authority This publication has been developed by NIST to further its statutory responsibilities under the Federal Information Security Management Act (FIS
large_recursive,doc_00038_chunk_001,doc_00038,nist.sp.800-61r2.pdf,pdf,4.0,453,69,and binding on Federal agencies by the Secretary of Commerce under statutory authority. Nor should these guidelines be interpreted as altering or superseding the existing authorities of the Secretary 
large_recursive,doc_00038_chunk_002,doc_00038,nist.sp.800-61r2.pdf,pdf,4.0,407,56,"National Institute of Standards and Technology Special Publication 800-61 Revision 2 Natl. Inst. Stand. Technol. Spec. Publ. 800-61 Revision 2, 79 pages (Aug. 2012) CODEN: NSPUE2  Comments on this pub"
large_recursive,doc_00038_chunk_003,doc_00038,nist.sp.800-61r2.pdf,pdf,4.0,1185,166,"Certain commercial entities, equipment, or materials may be identified in this document in order to describe an experimental procedure or concept adequately. Such identification is not intended to imp"
large_recursive,doc_00039_chunk_000,doc_00039,nist.sp.800-61r2.pdf,pdf,5.0,886,103,COMPUTER SECURITY INCIDENT HANDLING GUIDE iv Abstract Computer security incident response has become an important component of information technology (IT) programs. Because performing incident respons
large_recursive,doc_00040_chunk_000,doc_00040,nist.sp.800-61r2.pdf,pdf,6.0,1129,161,"COMPUTER SECURITY INCIDENT HANDLING GUIDE v Acknowledgments The authors, Paul Cichonski of the National Institute of Standards and Technology (NIST), Tom Millar of the United States Computer Emergency"
large_recursive,doc_00040_chunk_001,doc_00040,nist.sp.800-61r2.pdf,pdf,6.0,1189,179,"(National Security Agency), and Wes Young (Research and Education Networking Information Sharing and Analysis Center [REN-ISAC]), as well as representatives of the Blue Glacier Management Group, the C"
large_recursive,doc_00040_chunk_002,doc_00040,nist.sp.800-61r2.pdf,pdf,6.0,1011,141,"development of the document, as well as Ron Banerjee and Gene Schultz for their work on a preliminary draft of the document. The authors would also like to express their thanks to security experts Tom"
large_recursive,doc_00041_chunk_000,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,1093,74,COMPUTER SECURITY INCIDENT HANDLING GUIDE vi Table of Contents Executive Summary ................................ ................................ ................................ ................. 1 
large_recursive,doc_00041_chunk_001,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,1162,80,2.1 Events and Incidents ................................ ................................ ................................ . 6 2.2 Need for Incident Response ................................ ........
large_recursive,doc_00041_chunk_002,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,1187,72,2.4.2 Team Model Selection................................ ................................ ..................14 2.4.3 Incident Response Personnel ................................ ....................
large_recursive,doc_00041_chunk_003,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,1160,71,3.2 Detection and Analysis ................................ ................................ ............................ 25 3.2.1 Attack Vectors ................................ .....................
large_recursive,doc_00041_chunk_004,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,1157,73,3.3.1 Choosing a Containment Strategy ................................ ................................ 35 3.3.2 Evidence Gathering and Handling ................................ ......................
large_recursive,doc_00041_chunk_005,doc_00041,nist.sp.800-61r2.pdf,pdf,7.0,243,15,3.6 Recommendations ................................ ................................ ................................ .. 42 4. Coordination and Information Sharing ................................ ..
large_recursive,doc_00042_chunk_000,doc_00042,nist.sp.800-61r2.pdf,pdf,8.0,1089,69,COMPUTER SECURITY INCIDENT HANDLING GUIDE vii 4.1 Coordination ................................ ................................ ................................ ............ 45 4.1.1 Coordination Rel
large_recursive,doc_00042_chunk_001,doc_00042,nist.sp.800-61r2.pdf,pdf,8.0,351,20,4.3.1 Business Impact Information ................................ ................................ ........49 4.3.2 Technical Information ................................ ............................
large_recursive,doc_00042_chunk_002,doc_00042,nist.sp.800-61r2.pdf,pdf,8.0,1153,71,List of Appendices Appendix A— Incident Handling Scenarios ................................ ................................ ..........52 A.1 Scenario Questions ................................ ......
large_recursive,doc_00042_chunk_003,doc_00042,nist.sp.800-61r2.pdf,pdf,8.0,502,30,Appendix E— Resources................................ ................................ ................................ ........63 Appendix F— Frequently Asked Questions ..............................
large_recursive,doc_00042_chunk_004,doc_00042,nist.sp.800-61r2.pdf,pdf,8.0,719,61,List of Figures Figure 2-1. Communications with Outside Parties ................................ ................................ .....10 Figure 3-1. Incident Response Life Cycle .....................
large_recursive,doc_00043_chunk_000,doc_00043,nist.sp.800-61r2.pdf,pdf,9.0,818,58,COMPUTER SECURITY INCIDENT HANDLING GUIDE viii  List of Tables Table 3-1. Common Sources of Precursors and Indicators ................................ .......................27 Table 3-2. Functional I
large_recursive,doc_00044_chunk_000,doc_00044,nist.sp.800-61r2.pdf,pdf,10.0,1190,154,COMPUTER SECURITY INCIDENT HANDLING GUIDE 1 Executive Summary Computer security incident response has become an important component of information technology (IT) programs. Cybersecurity-related attac
large_recursive,doc_00044_chunk_001,doc_00044,nist.sp.800-61r2.pdf,pdf,10.0,1177,152,incident response capability requires substantial planning and resources. Continually monitoring for attacks is essential. Establishing clear procedures for prioritizing the handling of incidents is c
large_recursive,doc_00044_chunk_002,doc_00044,nist.sp.800-61r2.pdf,pdf,10.0,1190,158,increasingly effective way to identify them. Implementing the following requirements and recommendations should facilitate efficient and effective incident response for Federal departments and agencie
large_recursive,doc_00044_chunk_003,doc_00044,nist.sp.800-61r2.pdf,pdf,10.0,391,54, Setting guidelines for communicating with outside parties regarding incidents  Selecting a team structure and staffing model  Establishing relationships and lines of communication between the inci
large_recursive,doc_00045_chunk_000,doc_00045,nist.sp.800-61r2.pdf,pdf,11.0,1197,163,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 2  Staffing and training the incident response team. Organizations should reduce the frequency of incidents by effectively securing networks, systems, and ap"
large_recursive,doc_00045_chunk_001,doc_00045,nist.sp.800-61r2.pdf,pdf,11.0,1113,153,"Organizations should document their guidelines for interactions with other organizations regarding incidents. During incident handling, the organization will need to communicate with outside parties, "
large_recursive,doc_00045_chunk_002,doc_00045,nist.sp.800-61r2.pdf,pdf,11.0,879,138,basis for defining more specific handling procedures. Different types of incidents merit different response strategies. The attack vectors are:  External/Removable Media: An attack executed from remo
large_recursive,doc_00046_chunk_000,doc_00046,nist.sp.800-61r2.pdf,pdf,12.0,1156,166,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 3 Organizations should emphasize the importance of incident detection and analysis throughout the organization. In an organization, millions of possible signs"
large_recursive,doc_00046_chunk_001,doc_00046,nist.sp.800-61r2.pdf,pdf,12.0,1099,158,"severity and demand immediate attention. Incidents should be prioritized based on the relevant factors, such as the functional impact of the incident (e.g., current and likely future negative impact t"
large_recursive,doc_00046_chunk_002,doc_00046,nist.sp.800-61r2.pdf,pdf,12.0,285,42,used to identify and correct systemic weaknesses and deficiencies in policies and procedures. Follow-up reports generated for each resolved incident can be important not only for evidentiary purposes 
large_recursive,doc_00047_chunk_000,doc_00047,nist.sp.800-61r2.pdf,pdf,13.0,1132,161,COMPUTER SECURITY INCIDENT HANDLING GUIDE 4 1. Introduction 1.1 Authority The National Institute of Standards and Technology (NIST) developed this document in furtherance of its statutory responsibili
large_recursive,doc_00047_chunk_001,doc_00047,nist.sp.800-61r2.pdf,pdf,13.0,1114,153,"Nothing in this document should be taken to contradict standards and guidelines made mandatory and binding on Federal agencies by the Secretary of Commerce under statutory authority, nor should these "
large_recursive,doc_00047_chunk_002,doc_00047,nist.sp.800-61r2.pdf,pdf,13.0,841,113,"network administrators, security staff, technical support staff, chief information security officers (CISOs), chief information officers (CIOs), computer security program managers, and others who are "
large_recursive,doc_00048_chunk_000,doc_00048,nist.sp.800-61r2.pdf,pdf,14.0,680,103,COMPUTER SECURITY INCIDENT HANDLING GUIDE 5  Appendix A contains incident response scenarios and questions for use in incident response tabletop discussions.  Appendix B provides lists of suggested 
large_recursive,doc_00049_chunk_000,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,1143,169,COMPUTER SECURITY INCIDENT HANDLING GUIDE 6 2. Organizing a Computer Security Incident Response Capability Organizing an effective computer security incident response capability (CSIRC) involves sever
large_recursive,doc_00049_chunk_001,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,1148,173,"incident response organizations. This section provides not only guidelines that should be helpful to organizations that are establishing incident response capabilities, but also advice on maintaining "
large_recursive,doc_00049_chunk_002,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,1103,168," An attacker commands a botnet to send high volumes of connection requests to a web server, causing it to crash.  Users are tricked into opening a “quarterly report” sent via email that is actually "
large_recursive,doc_00049_chunk_003,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,312,46,methodology) so that the appropriate actions are taken. Incident response helps personnel to minimize loss or theft of information and disruption of services caused by incidents. Another benefit of in
large_recursive,doc_00049_chunk_004,doc_00049,nist.sp.800-61r2.pdf,pdf,15.0,446,70,"1 An “imminent threat of violation” refers to a situation in which the organization has a factual basis for believing that a specific incident is about to occur. For example, the antivirus software ma"
large_recursive,doc_00050_chunk_000,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,1179,168,COMPUTER SECURITY INCIDENT HANDLING GUIDE 7 future incidents and to provide stronger protection for systems and data. An incident response capability also helps with dealing properly with legal issues
large_recursive,doc_00050_chunk_001,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,1193,155,"responding to security incidents” and establishes a centralized Federal information security incident center, in part to: – “Provide timely technical assistance to operators of agency information syst"
large_recursive,doc_00050_chunk_002,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,444,62,"involve PII. 2.3 Incident Response Policy, Plan, and Procedure Creation This section discusses policies, plans, and procedures related to incident response, with an emphasis on interactions with outsi"
large_recursive,doc_00050_chunk_003,doc_00050,nist.sp.800-61r2.pdf,pdf,16.0,229,8,3 http://www.whitehouse.gov/omb/circulars/a130/a130trans4.html 4 http://csrc.nist.gov/drivers/documents/FISMA-final.pdf 5 http://csrc.nist.gov/publications/PubsFIPS.html 6 http://www.whitehouse.gov/om
large_recursive,doc_00051_chunk_000,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,1153,167,COMPUTER SECURITY INCIDENT HANDLING GUIDE 8  Scope of the policy (to whom and what it applies and under what circumstances)  Definition of computer security incidents and related terms  Organizatio
large_recursive,doc_00051_chunk_001,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,1184,173,"capability. Each organization needs a plan that meets its unique requirements, which relates to the organization’s mission, size, structure, and functions. The plan should lay out the necessary resour"
large_recursive,doc_00051_chunk_002,doc_00051,nist.sp.800-61r2.pdf,pdf,17.0,508,75,implement the plan and review it at least annually to ensure the organization is following the roadmap for maturing the capability and fulfilling their goals for incident response. 2.3.3 Procedure Ele
large_recursive,doc_00052_chunk_000,doc_00052,nist.sp.800-61r2.pdf,pdf,18.0,1183,163,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 9 priorities of the organization are reflected in response operations. In addition, following standardized responses should minimize errors, particularly thos"
large_recursive,doc_00052_chunk_001,doc_00052,nist.sp.800-61r2.pdf,pdf,18.0,931,122,"detection and analysis of incidents. The incident response team should discuss information sharing with the organization’s public affairs office, legal department, and management before an incident oc"
large_recursive,doc_00053_chunk_000,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,1094,154,COMPUTER SECURITY INCIDENT HANDLING GUIDE 10  Figure 2-1. Communications with Outside Parties 2.3.4.1 The Media The incident handling team should establish media communications procedures that comply 
large_recursive,doc_00053_chunk_001,doc_00053,nist.sp.800-61r2.pdf,pdf,19.0,156,25,"7 For example, an organization may want members of its public affairs office and legal department to participate in all incident discussions with the media."
large_recursive,doc_00054_chunk_000,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,1125,174,COMPUTER SECURITY INCIDENT HANDLING GUIDE 11  Maintain a statement of the current status of the incident so that communications with the media are consistent and up-to-date.  Remind all staff of the
large_recursive,doc_00054_chunk_001,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,1124,166,"incidents: for example, within the United States, Federal investigatory agencies (e.g., the Federal Bureau of Investigation [FBI] and the U.S. Secret Service), district attorney offices, state law enf"
large_recursive,doc_00054_chunk_002,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,1115,164,incident response team member as the primary POC with law enforcement. This person should be familiar with the reporting procedures for all relevant law enforcement agencies and well prepared to recom
large_recursive,doc_00054_chunk_003,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,345,52,"teams; rather, it augments the efforts of Federal civilian agencies by serving as a focal point for dealing with incidents. US-CERT analyzes the agency-provided information to identify trends and indi"
large_recursive,doc_00054_chunk_004,doc_00054,nist.sp.800-61r2.pdf,pdf,20.0,25,2,8 http://www.us-cert.gov/
large_recursive,doc_00055_chunk_000,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,1186,165,COMPUTER SECURITY INCIDENT HANDLING GUIDE 12 Each agency must designate a primary and secondary POC with US-CERT and report all incidents consistent with the agency’s incident response policy. Organiz
large_recursive,doc_00055_chunk_001,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,1185,182,"Information Technology, and Research and Education.10 2.3.4.4 Other Outside Parties An organization may want to discuss incidents with other groups, including those listed below. When reaching out to "
large_recursive,doc_00055_chunk_002,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,1150,159,"activity. This contact could include questions regarding the significance of certain log entries or known false positives for certain intrusion detection signatures, where minimal information regardin"
large_recursive,doc_00055_chunk_003,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,327,46,"Working Group (APWG)13 are not incident response teams, but they promote information sharing among incident response teams.  Affected External Parties. An incident may affect external parties directl"
large_recursive,doc_00055_chunk_004,doc_00055,nist.sp.800-61r2.pdf,pdf,21.0,322,31,9 http://www.us-cert.gov/federal/reportingRequirements.html 10 See the National Council of ISACs website at http://www.isaccouncil.org/ for a list of ISACs. 11 http://www.first.org/ 12 GFIRST is speci
large_recursive,doc_00056_chunk_000,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,673,100,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 13 it. Another way in which external parties may be affected is if an attacker gains access to sensitive information regarding them, such as credit card infor"
large_recursive,doc_00056_chunk_001,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,1125,160,"OMB Memorandum M-07-16, Safeguarding Against and Responding to the Breach of Personally Identifiable Information, requires Federal agencies to develop and implement a breach notification policy for pe"
large_recursive,doc_00056_chunk_002,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,1126,157,"incident data, determine the impact of the incident, and act appropriately to limit the damage and restore normal services. The incident response team’s success depends on the participation and cooper"
large_recursive,doc_00056_chunk_003,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,690,107,"resources at distant locations (e.g., one team per geographic region, one team per major facility). However, the teams should be part of a single coordinated entity so that the incident response proce"
large_recursive,doc_00056_chunk_004,doc_00056,nist.sp.800-61r2.pdf,pdf,22.0,108,4,14 http://www.whitehouse.gov/omb/memoranda/fy2007/m07-16.pdf 15 http://www.ncsl.org/default.aspx?tabid=13489
large_recursive,doc_00057_chunk_000,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,1170,165,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 14 central and distributed CSIRTs, the coordinating team model is not addressed in detail in this document.16 Incident response teams can also use any of thre"
large_recursive,doc_00057_chunk_001,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,1153,171,"– Some organizations perform basic incident response work in-house and call on contractors to assist with handling incidents, particularly those that are more serious or widespread.  Fully Outsourced"
large_recursive,doc_00057_chunk_002,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,1176,187,"an incident lasts, the more potential there is for damage and loss. Real-time contact is often needed when working with other organizations—for example, tracing an attack back to its source.  Full-Ti"
large_recursive,doc_00057_chunk_003,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,204,25,"overly stressed. Many organizations will also struggle to find willing, available, experienced, and properly skilled people to participate, particularly in 24-hour support. Segregating roles, particul"
large_recursive,doc_00057_chunk_004,doc_00057,nist.sp.800-61r2.pdf,pdf,23.0,271,33,"16 Information about the Coordinating team model, as well as extensive information on other team models, is available in a CERT®/CC document titled Organizational Models for Computer Security Incident"
large_recursive,doc_00058_chunk_000,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,1149,170,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 15 reducing the amount of administrative work that team members are responsible for performing, can be a significant boost to morale.  Cost. Cost is a major "
large_recursive,doc_00058_chunk_001,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,1192,170,"vulnerabilities, exploits, and other aspects of security than employees of the organization. Also, MSSPs may be able to correlate events among customers so that they can identify new threats more quic"
large_recursive,doc_00058_chunk_002,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,1185,166,"outsourcer’s work.  Division of Responsibilities. Organizations are often unwilling to give an outsourcer authority to make operational decisions for the environment (e.g., disconnecting a web server"
large_recursive,doc_00058_chunk_003,doc_00058,nist.sp.800-61r2.pdf,pdf,24.0,907,131, Lack of Organization-Specific Knowledge. Accurate analysis and prioritization of incidents are dependent on specific knowledge of the organization’s environment. The organization should provide the 
large_recursive,doc_00059_chunk_000,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,1172,171,COMPUTER SECURITY INCIDENT HANDLING GUIDE 16  Lack of Correlation. Correlation among multiple data sources is very important. If the intrusion detection system records an attempted attack against a w
large_recursive,doc_00059_chunk_001,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,1165,169,outsourcer should not be permitted to work.  Maintaining Incident Response Skills In-House. Organizations that completely outsource incident response should strive to maintain basic incident response
large_recursive,doc_00059_chunk_002,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,1128,170,"the necessary personnel, resources, and skills. Managers should be technically adept and have excellent communication skills, particularly an ability to communicate to a range of audiences. Managers a"
large_recursive,doc_00059_chunk_003,doc_00059,nist.sp.800-61r2.pdf,pdf,25.0,1112,164,"from the handlers, provide incident updates to other groups, and ensure that the team’s needs are met. Members of the incident response team should have excellent technical skills, such as system admi"
large_recursive,doc_00060_chunk_000,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,1183,167,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 17  Budget enough funding to maintain, enhance, and expand proficiency in technical areas and security disciplines, as well as less technical topics such as "
large_recursive,doc_00060_chunk_001,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,1151,176,vacations).  Create a mentoring program to enable senior technical staff to help less experienced staff learn incident handling.  Develop incident handling scenarios and have the team members discus
large_recursive,doc_00060_chunk_002,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,1167,163,2.4.4 Dependencies within Organizations It is important to identify other groups within the organization that may need to participate in incident handling so that their cooperation can be solicited be
large_recursive,doc_00060_chunk_003,doc_00060,nist.sp.800-61r2.pdf,pdf,26.0,150,23,"basis. This understanding can ensure that the appropriate actions are taken for the affected system, such as whether to disconnect an attacked system."
large_recursive,doc_00061_chunk_000,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,1145,171,"COMPUTER SECURITY INCIDENT HANDLING GUIDE 18  Legal Department. Legal experts should review incident response plans, policies, and procedures to ensure their compliance with law and Federal guidance,"
large_recursive,doc_00061_chunk_001,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,1168,164,procedures and business continuity processes are in sync. Computer security incidents undermine the business resilience of an organization. Business continuity planning professionals should be made aw
large_recursive,doc_00061_chunk_002,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,1194,169,team to perform incident response only. The following are examples of other services a team might offer:  Intrusion Detection. The first tier of an incident response team often assumes responsibility
large_recursive,doc_00061_chunk_003,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,197,28," Education and Awareness. Education and awareness are resource multipliers—the more the users and technical staff know about detecting, reporting, and responding to incidents, the less drain there"
large_recursive,doc_00061_chunk_004,doc_00061,nist.sp.800-61r2.pdf,pdf,27.0,682,100,"17 See NIST SP 800-94, Guide to Intrusion Detection and Prevention Systems (IDPS) for more information on IDPS technologies. It is available at http://csrc.nist.gov/publications/PubsSPs.html#800-94. 1"
